Site,Unique ID,Outplant.Date,Tag.Num,Project Type,Attachment Method,Plug Type,Geno Layout,Num.Frags.Array,Species,Geno,Time.Point,Monitoring.Date,Num.Dead.Old,Num.Dead.New,Num.Missing,Num.Predation,Perc.Partial.Mortality.Old,Perc.Partial.Mortality.New,Fish.Predation,Snails,Disease,Bleaching,Overall.Condition,Fusion,Comments,Location
DL_M_7,44767-DL_M_7-X134,7/25/2022,X134,Restoration,net,co,grouped,15,OFAV,OF800,One.Month,8/26/2022,0,0,1,0,0,0,N,N,N,N,2,4,1 frag popped off,Dogsleg
DL_M_7,44767-DL_M_7-X139,7/25/2022,X139,Restoration,net/epoxy,cp,grouped,25,OFAV,OF801,One.Month,8/26/2022,0,0,4,0,0,0,N,N,N,N,2,4,4 frags popped off,Dogsleg
DL_M_7,44767-DL_M_7-X140,7/25/2022,X140,Restoration,net,co,grouped,18,OFAV,OF801,One.Month,8/26/2022,0,0,1,0,0,0,N,N,N,N,2,4,1 frag popped off,Dogsleg
DL_M_8,44860-DL_M_8-X174,10/26/2022,X174,Restoration,nail/epoxy,co/mesh,grouped,4,OFAV,OF773,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X175,10/26/2022,X175,Restoration,plug/epoxy,ce,grouped,4,OFAV,OF773,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X176,10/26/2022,X176,Restoration,nail/epoxy,me,grouped,4,OFAV,OF773,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,2,0,Dogsleg
DL_M_8,44860-DL_M_8-X177,10/26/2022,X177,Restoration,nail/epoxy,me,grouped,4,OFAV,OF773,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,2,0,Dogsleg
DL_M_8,44860-DL_M_8-X178,10/26/2022,X178,Restoration,nail/epoxy,pl,grouped,4,OFAV,OF773,One.Year,8/20/2023,0,0,1,0,0,0,N,N,N,Y,3,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X174,10/26/2022,X174,Restoration,nail/epoxy,co/mesh,grouped,4,OFAV,OF773,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X175,10/26/2022,X175,Restoration,plug/epoxy,ce,grouped,4,OFAV,OF773,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X176,10/26/2022,X176,Restoration,nail/epoxy,me,grouped,4,OFAV,OF773,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,3,0,Dogsleg
DL_M_8,44860-DL_M_8-X177,10/26/2022,X177,Restoration,nail/epoxy,me,grouped,4,OFAV,OF773,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X178,10/26/2022,X178,Restoration,nail/epoxy,pl,grouped,4,OFAV,OF773,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X179,10/26/2022,X179,Restoration,nail/epoxy,pl,grouped,4,OFAV,OF773,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X180,10/26/2022,X180,Restoration,nail/epoxy,bp,grouped,4,OFAV,OF773,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X181,10/26/2022,X181,Restoration,nail/epoxy,bp,grouped,4,OFAV,OF773,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X182,10/26/2022,X182,Restoration,nail/epoxy,ce/rubber,grouped,4,OFAV,OF774,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X183,10/26/2022,X183,Restoration,nail/epoxy,co/mesh,grouped,4,OFAV,OF774,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,odd coloration (was there when outplanted),Dogsleg
DL_M_8,44860-DL_M_8-X184,10/26/2022,X184,Restoration,nail/epoxy,me,grouped,4,OFAV,OF774,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,odd coloration (was there when outplanted),Dogsleg
DL_M_8,44860-DL_M_8-X185,10/26/2022,X185,Restoration,nail/epoxy,me,grouped,5,OFAV,OF774,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X186,10/26/2022,X186,Restoration,nail/epoxy,pl,grouped,4,OFAV,OF774,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,odd coloration (was there when outplanted),Dogsleg
DL_M_8,44860-DL_M_8-X187,10/26/2022,X187,Restoration,nail/epoxy,pl,grouped,4,OFAV,OF774,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,odd coloration (was there when outplanted),Dogsleg
DL_M_8,44860-DL_M_8-X188,10/26/2022,X188,Restoration,nail/epoxy,bp,grouped,4,OFAV,OF774,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,odd coloration (was there when outplanted),Dogsleg
DL_M_8,44860-DL_M_8-X189,10/26/2022,X189,Restoration,nail/epoxy,bp,grouped,4,OFAV,OF774,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,odd coloration (was there when outplanted),Dogsleg
DL_M_8,44860-DL_M_8-X190,10/26/2022,X190,Restoration,nail/epoxy,ce/rubber,grouped,4,OFAV,OF775,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X191,10/26/2022,X191,Restoration,nail/epoxy,ce,grouped,4,OFAV,OF775,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,3,0,Dogsleg
DL_M_8,44860-DL_M_8-X192,10/26/2022,X192,Restoration,nail/epoxy,me,grouped,6,OFAV,OF775,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,2,0,Dogsleg
DL_M_8,44860-DL_M_8-X193,10/26/2022,X193,Restoration,nail/epoxy,me,grouped,4,OFAV,OF775,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,3,0,Dogsleg
DL_M_8,44860-DL_M_8-X194,10/26/2022,X194,Restoration,nail/epoxy,pl,grouped,4,OFAV,OF775,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X195,10/26/2022,X195,Restoration,nail/epoxy,pl,grouped,4,OFAV,OF775,One.Month,12/12/2022,0,0,2,0,0,0,N,N,N,N,2,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X196,10/26/2022,X196,Restoration,nail/epoxy,bp,grouped,4,OFAV,OF775,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X197,10/26/2022,X197,Restoration,nail/epoxy,bp,grouped,4,OFAV,OF775,One.Month,12/12/2022,0,0,0,0,0,0,N,N,N,N,1,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X180,10/26/2022,X180,Restoration,nail/epoxy,bp,grouped,4,OFAV,OF773,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X181,10/26/2022,X181,Restoration,nail/epoxy,bp,grouped,4,OFAV,OF773,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X182,10/26/2022,X182,Restoration,nail/epoxy,ce/rubber,grouped,4,OFAV,OF774,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X183,10/26/2022,X183,Restoration,nail/epoxy,co/mesh,grouped,4,OFAV,OF774,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X184,10/26/2022,X184,Restoration,nail/epoxy,me,grouped,4,OFAV,OF774,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X185,10/26/2022,X185,Restoration,nail/epoxy,me,grouped,5,OFAV,OF774,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X186,10/26/2022,X186,Restoration,nail/epoxy,pl,grouped,4,OFAV,OF774,One.Year,8/20/2023,0,0,1,0,0,0,N,N,N,Y,3,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X187,10/26/2022,X187,Restoration,nail/epoxy,pl,grouped,4,OFAV,OF774,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,2,0,Dogsleg
DL_M_8,44860-DL_M_8-X188,10/26/2022,X188,Restoration,nail/epoxy,bp,grouped,4,OFAV,OF774,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X189,10/26/2022,X189,Restoration,nail/epoxy,bp,grouped,4,OFAV,OF774,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X190,10/26/2022,X190,Restoration,nail/epoxy,ce/rubber,grouped,4,OFAV,OF775,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X191,10/26/2022,X191,Restoration,nail/epoxy,ce,grouped,4,OFAV,OF775,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,1,0,Dogsleg
DL_M_8,44860-DL_M_8-X179,10/26/2022,X179,Restoration,nail/epoxy,pl,grouped,4,OFAV,OF773,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,4,0,Dogsleg
DL_M_8,44860-DL_M_8-X193,10/26/2022,X193,Restoration,nail/epoxy,me,grouped,4,OFAV,OF775,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,1,0,Dogsleg
DL_M_8,44860-DL_M_8-X194,10/26/2022,X194,Restoration,nail/epoxy,pl,grouped,4,OFAV,OF775,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,1,0,Dogsleg
DL_M_8,44860-DL_M_8-X195,10/26/2022,X195,Restoration,nail/epoxy,pl,grouped,4,OFAV,OF775,One.Year,8/20/2023,0,0,3,0,0,0,N,N,N,Y,3,1,0,Dogsleg
DL_M_8,44860-DL_M_8-X196,10/26/2022,X196,Restoration,nail/epoxy,bp,grouped,4,OFAV,OF775,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,1,0,Dogsleg
DL_M_8,44860-DL_M_8-X197,10/26/2022,X197,Restoration,nail/epoxy,bp,grouped,4,OFAV,OF775,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,1,0,Dogsleg
DL_M_8,44860-DL_M_8-X192,10/26/2022,X192,Restoration,nail/epoxy,me,grouped,6,OFAV,OF775,One.Year,8/20/2023,0,0,0,0,0,0,N,N,N,Y,3,1,0,Dogsleg
ENZ_M_1,43804-ENZ_M_1-2,12/5/2019,2,Restoration,plug/epoxy,co,grouped,10,OFAV,OF1,One.Month,1/7/2020,0,0,0,10,20,0,Y,N,N,N,2,0,0,Site V
ENZ_M_1,43804-ENZ_M_1-3,12/5/2019,3,Restoration,plug/epoxy,co,grouped,15,OFAV,OF1,One.Month,1/7/2020,0,0,0,15,25,2,Y,N,N,N,3,0,Mottled - assuming from predation and recovery?,Site V
ENZ_M_1,43804-ENZ_M_1-1,12/5/2019,1,Restoration,plug/epoxy,co,grouped,10,OFAV,OF1,One.Month,1/7/2020,0,0,0,10,20,5,Y,N,N,N,3,0,Heavy predation. New white skeleton visible on 4 plugs.,Site V
ENZ_M_1,43804-ENZ_M_1-1,12/5/2019,1,Restoration,plug/epoxy,co,grouped,10,OFAV,OF1,One.Year,1/21/2021,0,0,0,0,5,0,N,N,N,N,1,0,0,Site V
ENZ_M_1,43804-ENZ_M_1-2,12/5/2019,2,Restoration,plug/epoxy,co,grouped,10,OFAV,OF1,One.Year,1/21/2021,0,0,0,0,0,2,Y,N,N,N,1,0,0,Site V
ENZ_M_1,43804-ENZ_M_1-3,12/5/2019,3,Restoration,plug/epoxy,co,grouped,15,OFAV,OF1,One.Year,1/21/2021,0,0,0,0,2,0,N,N,N,N,1,0,0,Site V
HH_M_1,43402-HH_M_1-33,10/29/2018,33,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Tissue fusing,Higgs Heads
HH_M_1,43402-HH_M_1-21,10/29/2018,21,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-3,10/29/2018,3,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-10,10/29/2018,10,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Higgs Heads
HH_M_1,43402-HH_M_1-31,10/29/2018,31,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Tissue fusing,Higgs Heads
HH_M_1,43402-HH_M_1-32,10/29/2018,32,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-7,10/29/2018,7,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/16/2019,0,0,0,0,10,0,N,N,N,N,0,0,"1 plug with old mortality, healthy tissue remains",Higgs Heads
HH_M_1,43402-HH_M_1-4,10/29/2018,4,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-11,10/29/2018,11,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Higgs Heads
HH_M_1,43402-HH_M_1-2,10/29/2018,2,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-11,10/29/2018,11,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-8,10/29/2018,8,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-5,10/29/2018,5,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-6,10/29/2018,6,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-17,10/29/2018,17,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Higgs Heads
HH_M_1,43402-HH_M_1-17,10/29/2018,17,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-9,10/29/2018,9,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/16/2019,0,0,0,0,10,0,N,N,N,N,0,0,"1 plug with old mortality, healthy tissue remains",Higgs Heads
HH_M_1,43402-HH_M_1-10,10/29/2018,10,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-20,10/29/2018,20,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-6,10/29/2018,6,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Higgs Heads
HH_M_1,43402-HH_M_1-18,10/29/2018,18,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-19,10/29/2018,19,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-9,10/29/2018,9,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,1,N,N,N,N,0,0,1@5%,Higgs Heads
HH_M_1,43402-HH_M_1-1,10/29/2018,1,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-7,10/29/2018,7,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Higgs Heads
HH_M_1,43402-HH_M_1-8,10/29/2018,8,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,4,N,N,N,N,0,0,1@20%,Higgs Heads
HH_M_1,43402-HH_M_1-16,10/29/2018,16,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/20/2018,0,0,0,0,0,1,N,N,N,N,0,0,1 coral has one dead polyp; 5% PM,Higgs Heads
HH_M_1,43402-HH_M_1-2,10/29/2018,2,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Higgs Heads
HH_M_1,43402-HH_M_1-15,10/29/2018,15,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-16,10/29/2018,16,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-1,10/29/2018,1,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Higgs Heads
HH_M_1,43402-HH_M_1-33,10/29/2018,33,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,2 corals paling on outer margins <5%,Higgs Heads
HH_M_1,43402-HH_M_1-3,10/29/2018,3,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Higgs Heads
HH_M_1,43402-HH_M_1-4,10/29/2018,4,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Higgs Heads
HH_M_1,43402-HH_M_1-5,10/29/2018,5,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Higgs Heads
HH_M_1,43402-HH_M_1-13,10/29/2018,13,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-14,10/29/2018,14,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-15,10/29/2018,15,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,3 coral paling on margins ~10%,Higgs Heads
HH_M_1,43402-HH_M_1-12,10/29/2018,12,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/16/2019,0,0,0,0,0,0,N,N,N,N,0,0,Healthy and growing onto reef,Higgs Heads
HH_M_1,43402-HH_M_1-19,10/29/2018,19,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Higgs Heads
HH_M_1,43402-HH_M_1-20,10/29/2018,20,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,2 corals paling slightly on mouter margins ~5%,Higgs Heads
HH_M_1,43402-HH_M_1-21,10/29/2018,21,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,3,N,N,N,Y,0,0,1 coral paling on outer margin (~10%); 1 coral 15% PM,Higgs Heads
HH_M_1,43402-HH_M_1-18,10/29/2018,18,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Higgs Heads
HH_M_1,43402-HH_M_1-32,10/29/2018,32,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,3 corals paling on outer margins ~5%,Higgs Heads
HH_M_1,43402-HH_M_1-13,10/29/2018,13,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,4 corals paling around the outer margins,Higgs Heads
HH_M_1,43402-HH_M_1-14,10/29/2018,14,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,1 coral paling on outer margin and in centre ~10%,Higgs Heads
HH_M_1,43402-HH_M_1-31,10/29/2018,31,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,Y,0,0,5 corals paling around margins,Higgs Heads
HH_M_1,43402-HH_M_1-12,10/29/2018,12,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/20/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Higgs Heads
IC_C_1_M_1,44175-IC_C_1_M_1-X2,12/10/2020,X2,Research,disc/epoxy,Ce,grouped,20,OFAV,OF125,One.Month,1/11/2021,1,0,0,16,15,5,Y,N,N,Y,2,0,half. one coral removed by fish,Site C
IC_C_1_M_1,44175-IC_C_1_M_1-X2,12/10/2020,X2,Research,disc/epoxy,Ce,grouped,20,OFAV,OF125,One.Year,11/30/2021,1,0,0,0,18,2,N,N,N,N,2,0,Some INT. Old PRD evident,Site C
IC_C_1_M_1,44175-IC_C_1_M_1-X1,12/10/2020,X1,Research,disc/epoxy,Ce,grouped,20,OFAV,OF125,One.Month,1/11/2021,0,0,0,20,10,5,Y,N,N,Y,2,0,full,Site C
IC_C_1_M_1,44175-IC_C_1_M_1-X1,12/10/2020,X1,Research,disc/epoxy,Ce,grouped,20,OFAV,OF125,One.Year,11/30/2021,0,0,0,2,5,5,Y,N,N,N,2,0,some good fusion,Site C
IC_C_3_M_2,45096-IC_C_3_M_2-X5,6/19/2023,X5,Research,disk/epoxy,Ce,grouped,10,OFAV,OF3,One.Month,7/25/2023,0,0,0,0,0,0,N,N,N,N,1,4,0,Site C
IC_C_3_M_2,45096-IC_C_3_M_2-X6,6/19/2023,X6,Research,disk/epoxy,Ce,grouped,10,OFAV,OF3,One.Month,7/25/2023,0,0,0,0,0,0,N,N,N,N,1,4,0,Site C
IC_C_3_M_2,45096-IC_C_3_M_2-X7,6/19/2023,X7,Research,disk/epoxy,Ce,grouped,10,OFAV,OF61,One.Month,7/25/2023,0,0,0,0,0,15,N,N,?,N,1,4,0,Site C
IC_C_3_M_2,45096-IC_C_3_M_2-X8,6/19/2023,X8,Research,disk/epoxy,Ce,grouped,10,OFAV,OF61,One.Month,7/25/2023,0,0,0,0,0,5,N,N,N,N,1,4,0,Site C
IC_U_2_M_1,44175-IC_U_2_M_1-X2,12/10/2020,X2,Research,disc/epoxy,Ce,grouped,20,OFAV,OF61,One.Month,1/11/2021,0,0,0,19,10,5,Y,N,N,Y,3,0,full,U (SWG)
IC_U_2_M_1,44175-IC_U_2_M_1-X1,12/10/2020,X1,Research,disc/epoxy,Ce,grouped,20,OFAV,OF61,One.Month,1/11/2021,5,0,0,19,25,5,Y,N,N,Y,3,0,half. 4 corals entirely removed by fish,U (SWG)
IC_U_2_M_1,44175-IC_U_2_M_1-X1,12/10/2020,X1,Research,disc/epoxy,Ce,grouped,20,OFAV,OF61,One.Year,11/30/2021,7,0,0,1,8,2,N,N,N,N,2,0,ABR,U (SWG)
IC_U_2_M_1,44175-IC_U_2_M_1-X2,12/10/2020,X2,Research,disc/epoxy,Ce,grouped,20,OFAV,OF61,One.Year,11/30/2021,1,0,0,0,15,0,N,N,N,N,2,0,0,U (SWG)
IC_U_3_M_2,45096-IC_U_3_M_2-X6,6/19/2023,X6,Research,disk/epoxy,Ce,grouped,10,OFAV,OF3,One.Month,8/20/2023,0,0,0,0,0,0,N,N,N,N,0,0,0,Site U
IC_U_3_M_2,45096-IC_U_3_M_2-X7,6/19/2023,X7,Research,disk/epoxy,Ce,grouped,10,OFAV,OF61,One.Month,8/20/2023,0,0,0,0,0,0,N,N,N,N,0,0,0,Site U
IC_U_3_M_2,45096-IC_U_3_M_2-X8,6/19/2023,X8,Research,disk/epoxy,Ce,grouped,10,OFAV,OF61,One.Month,8/20/2023,0,0,0,0,0,0,N,N,N,N,0,0,0,Site U
IC_U_3_M_2,45096-IC_U_3_M_2-X5,6/19/2023,X5,Research,disk/epoxy,Ce,grouped,10,OFAV,OF3,One.Month,8/20/2023,0,0,0,0,0,0,N,N,N,N,0,0,0,Site U
IC_Z_2_M_1,44175-IC_Z_2_M_1-X2,12/10/2020,X2,Research,disc/epoxy,Ce,grouped,20,OFAV,OF3,One.Month,1/18/2021,0,0,0,20,5,15,Y,N,N,Y,3,0,full. very stressed coloration,Site Z
IC_Z_2_M_1,44175-IC_Z_2_M_1-X1,12/10/2020,X1,Research,disc/epoxy,Ce,grouped,20,OFAV,OF3,One.Month,1/18/2021,3,0,0,16,15,0,Y,N,N,Y,3,0,half. 3 coral completley removed by fish,Site Z
